lng0,lat0,lng1,lat1,lng2,lat2,lng3,lat3,lng4,lat4,lng5,lat5,points,center
116.35767962275057,40.20459860837333,116.35570914361271,40.19321478508415,116.3661677329084,40.187388762600364,116.37859628763317,40.19294359228166,116.38057115369766,40.204324978868485,116.37011307923024,40.21015397255413,"[116.35767962275057,40.20459860837333],[116.35570914361271,40.19321478508415],[116.3661677329084,40.187388762600364],[116.37859628763317,40.19294359228166],[116.38057115369766,40.204324978868485],[116.37011307923024,40.21015397255413]","[116.36813999687664,40.198770934093496]"
116.38057115369766,40.204324978868485,116.37859628763317,40.19294359228166,116.38904849671464,40.18711658383982,116.40147505427966,40.19266799201315,116.40345430329721,40.204046940748285,116.39300261291662,40.20987691923881,"[116.38057115369766,40.204324978868485],[116.37859628763317,40.19294359228166],[116.38904849671464,40.18711658383982],[116.40147505427966,40.19266799201315],[116.40345430329721,40.204046940748285],[116.39300261291662,40.20987691923881]","[116.39102514481566,40.19849631838761]"
116.40345430329721,40.204046940748285,116.40147505427966,40.19266799201315,116.41192088378469,40.18684000064574,116.42434544085881,40.19238798919569,116.42632906885518,40.20376449893312,116.41588376191889,40.20959545919451,"[116.40345430329721,40.204046940748285],[116.40147505427966,40.19266799201315],[116.41192088378469,40.18684000064574],[116.42434544085881,40.19238798919569],[116.42632906885518,40.20376449893312],[116.41588376191889,40.20959545919451]","[116.4139019120459,40.19821729710053]"
116.42632906885518,40.20376449893312,116.42434544085881,40.19238798919569,116.43478489143189,40.18655901793313,116.4472074446902,40.19210358874568,116.44919544769033,40.20347765834259,116.43875652354902,40.2093095973429,"[116.42632906885518,40.20376449893312],[116.42434544085881,40.19238798919569],[116.43478489143189,40.18655901793313],[116.4472074446902,40.19210358874568],[116.44919544769033,40.20347765834259],[116.43875652354902,40.2093095973429]","[116.43677029588,40.19793387515056]"
116.44074357494624,40.22068618367063,116.43875652354902,40.2093095973429,116.44919544769033,40.20347765834259,116.46162089513174,40.20901933860483,116.46361232195555,40.22039348322554,116.45317392703335,40.226228389366014,"[116.44074357494624,40.22068618367063],[116.43875652354902,40.2093095973429],[116.44919544769033,40.20347765834259],[116.46162089513174,40.20901933860483],[116.46361232195555,40.22039348322554],[116.45317392703335,40.226228389366014]","[116.45118427496875,40.21485259216254]"
116.45516440439258,40.23760504911304,116.45317392703335,40.226228389366014,116.46361232195555,40.22039348322554,116.47604066335043,40.22593227036609,116.47803551655666,40.23730648684077,116.46759765364432,40.24314435952168,"[116.45516440439258,40.23760504911304],[116.45317392703335,40.226228389366014],[116.46361232195555,40.22039348322554],[116.47604066335043,40.22593227036609],[116.47803551655666,40.23730648684077],[116.46759765364432,40.24314435952168]","[116.46560457462338,40.23176849047783]"
116.46959155952767,40.25452108951653,116.46759765364432,40.24314435952168,116.47803551655666,40.23730648684077,116.4904667516732,40.24284237829015,116.49246503382162,40.254216663448595,116.48202770571315,40.260057502068065,"[116.46959155952767,40.25452108951653],[116.46759765364432,40.24314435952168],[116.47803551655666,40.23730648684077],[116.4904667516732,40.24284237829015],[116.49246503382162,40.254216663448595],[116.48202770571315,40.260057502068065]","[116.48003119717421,40.24868156435495]"
116.46114079332777,40.27174019520878,116.45914783703039,40.26036095287548,116.46959155952767,40.25452108951653,116.48202770571315,40.260057502068065,116.48402504268397,40.2714342991391,116.47358185392164,40.27727712899516,"[116.46114079332777,40.27174019520878],[116.45914783703039,40.26036095287548],[116.46959155952767,40.25452108951653],[116.48202770571315,40.260057502068065],[116.48402504268397,40.2714342991391],[116.47358185392164,40.27727712899516]","[116.47158629278339,40.26589867962149]"
116.45268321008535,40.288963801415775,116.45069120564159,40.2775820479288,116.46114079332777,40.27174019520878,116.47358185392164,40.27727712899516,116.47557824345307,40.288656436795655,116.46512918842976,40.29450125657082,"[116.45268321008535,40.288963801415775],[116.45069120564159,40.2775820479288],[116.46114079332777,40.27174019520878],[116.47358185392164,40.27727712899516],[116.47557824345307,40.288656436795655],[116.46512918842976,40.29450125657082]","[116.46313457695744,40.2831202967213]"
116.44421880191744,40.306191905628836,116.44222775159928,40.2948076421759,116.45268321008535,40.288963801415775,116.46512918842976,40.29450125657082,116.46712462825565,40.30588307391473,116.45666970135716,40.31172988228747,"[116.44421880191744,40.306191905628836],[116.44222775159928,40.2948076421759],[116.45268321008535,40.288963801415775],[116.46512918842976,40.29450125657082],[116.46712462825565,40.30588307391473],[116.45666970135716,40.31172988228747]","[116.45467604182035,40.30034641314964]"
116.42130455295863,40.30649632827652,116.41931789614773,40.29510961985855,116.42977975875695,40.289266761157386,116.44222775159928,40.2948076421759,116.44421880191744,40.306191905628836,116.43375746701331,40.31203773310383,"[116.42130455295863,40.30649632827652],[116.41931789614773,40.29510961985855],[116.42977975875695,40.289266761157386],[116.44222775159928,40.2948076421759],[116.44421880191744,40.306191905628836],[116.43375746701331,40.31203773310383]","[116.43176819979257,40.30065181809771]"
116.39838188406678,40.306796336908434,116.39639962476208,40.29540718467279,116.40686789214789,40.28956531107646,116.41931789614773,40.29510961985855,116.42130455295863,40.30649632827652,116.41083680939045,40.312341171806345,"[116.39838188406678,40.306796336908434],[116.39639962476208,40.29540718467279],[116.40686789214789,40.28956531107646],[116.41931789614773,40.29510961985855],[116.42130455295863,40.30649632827652],[116.41083680939045,40.312341171806345]","[116.40885193848634,40.30095281207766]"
116.3754507979422,40.307091926574394,116.37347294014187,40.295700331671725,116.38394761295118,40.28985944622818,116.39639962476208,40.29540718467279,116.39838188406678,40.306796336908434,116.38790773118276,40.312640193443585,"[116.3754507979422,40.307091926574394],[116.37347294014187,40.295700331671725],[116.38394761295118,40.28985944622818],[116.39639962476208,40.29540718467279],[116.39838188406678,40.306796336908434],[116.38790773118276,40.312640193443585]","[116.38592726059525,40.30124939014134]"
116.35251129729802,40.30738309232347,116.35053784499951,40.29598905590768,116.3610189238724,40.29014916166697,116.37347294014187,40.295700331671725,116.3754507979422,40.307091926574394,116.36497023509739,40.31293479306326,"[116.35251129729802,40.30738309232347],[116.35053784499951,40.29598905590768],[116.3610189238724,40.29014916166697],[116.37347294014187,40.295700331671725],[116.3754507979422,40.307091926574394],[116.36497023509739,40.31293479306326]","[116.36299416882567,40.30154154733984]"
116.33808182763,40.29043445244642,116.33611180854773,40.27904048772547,116.34659340065049,40.2732035663301,116.35904449973042,40.27875763688863,116.3610189238724,40.29014916166697,116.35053784499951,40.29598905590768,"[116.33808182763,40.29043445244642],[116.33611180854773,40.27904048772547],[116.34659340065049,40.2732035663301],[116.35904449973042,40.27875763688863],[116.3610189238724,40.29014916166697],[116.35053784499951,40.29598905590768]","[116.34856521295252,40.28459588029523]"
116.32365871182326,40.273482984127355,116.32169212337513,40.26208909428219,116.33217422591288,40.25625514632723,116.34462240758711,40.261812114855864,116.34659340065049,40.2732035663301,116.33611180854773,40.27904048772547,"[116.32365871182326,40.273482984127355],[116.32169212337513,40.26208909428219],[116.33217422591288,40.25625514632723],[116.34462240758711,40.261812114855864],[116.34659340065049,40.2732035663301],[116.33611180854773,40.27904048772547]","[116.33414260814388,40.26764738540456]"
116.30924194750862,40.256528693133774,116.30727878711369,40.245134881345,116.31776139729489,40.23930390742334,116.33020666134955,40.24486377133644,116.33217422591288,40.25625514632723,116.32169212337513,40.26208909428219,"[116.30924194750862,40.256528693133774],[116.30727878711369,40.245134881345],[116.31776139729489,40.23930390742334],[116.33020666134955,40.24486377133644],[116.33217422591288,40.25625514632723],[116.32169212337513,40.26208909428219]","[116.31972635203384,40.25069606843318]"
116.31776139729489,40.23930390742334,116.31579725865413,40.22791261209514,116.32627398320739,40.22208361698458,116.3387143387734,40.22764294380744,116.34068287715374,40.23903180275205,116.33020666134955,40.24486377133644,"[116.31776139729489,40.23930390742334],[116.31579725865413,40.22791261209514],[116.32627398320739,40.22208361698458],[116.3387143387734,40.22764294380744],[116.34068287715374,40.23903180275205],[116.33020666134955,40.24486377133644]","[116.32823991394919,40.23347326127485]"
116.32627398320739,40.22208361698458,116.32430886862032,40.210694839307365,116.33477971316252,40.20486782434165,116.34721516356035,40.210426614218036,116.34918467346411,40.2218129559278,116.3387143387734,40.22764294380744,"[116.32627398320739,40.22208361698458],[116.32430886862032,40.210694839307365],[116.33477971316252,40.20486782434165],[116.34721516356035,40.210426614218036],[116.34918467346411,40.2218129559278],[116.3387143387734,40.22764294380744]","[116.33674661761101,40.216254950723496]"
116.33477971316252,40.20486782434165,116.33281362492421,40.193481565502786,116.34327859506506,40.1876565320115,116.35570914361271,40.19321478508415,116.35767962275057,40.20459860837333,116.34721516356035,40.210426614218036,"[116.33477971316252,40.20486782434165],[116.33281362492421,40.193481565502786],[116.34327859506506,40.1876565320115],[116.35570914361271,40.19321478508415],[116.35767962275057,40.20459860837333],[116.34721516356035,40.210426614218036]","[116.34524647092867,40.19904113929908]"
116.34327859506506,40.1876565320115,116.34131153546599,40.17627279319538,116.35177063680828,40.17044974250397,116.36419628682111,40.17600745891451,116.3661677329084,40.187388762600364,116.35570914361271,40.19321478508415,"[116.34327859506506,40.1876565320115],[116.34131153546599,40.17627279319538],[116.35177063680828,40.17044974250397],[116.36419628682111,40.17600745891451],[116.3661677329084,40.187388762600364],[116.35570914361271,40.19321478508415]","[116.35373948179983,40.18183182951443]"
116.3661677329084,40.187388762600364,116.36419628682111,40.17600745891451,116.37464901182106,40.1701834211135,116.38707266810833,40.175737716435,116.38904849671464,40.18711658383982,116.37859628763317,40.19294359228166,"[116.3661677329084,40.187388762600364],[116.36419628682111,40.17600745891451],[116.37464901182106,40.1701834211135],[116.38707266810833,40.175737716435],[116.38904849671464,40.18711658383982],[116.37859628763317,40.19294359228166]","[116.37662224050914,40.181563072750166]"
116.38904849671464,40.18711658383982,116.38707266810833,40.175737716435,116.39751901739888,40.16991269455533,116.40994067662915,40.17546357066945,116.41192088378469,40.18684000064574,116.40147505427966,40.19266799201315,"[116.38904849671464,40.18711658383982],[116.38707266810833,40.175737716435],[116.39751901739888,40.16991269455533],[116.40994067662915,40.17546357066945],[116.41192088378469,40.18684000064574],[116.40147505427966,40.19266799201315]","[116.39949662581533,40.1812899096691]"
116.41192088378469,40.18684000064574,116.40994067662915,40.17546357066945,116.42038065084988,40.16963756773995,116.43280030969775,40.17518502652958,116.43478489143189,40.18655901793313,116.42434544085881,40.19238798919569,"[116.41192088378469,40.18684000064574],[116.40994067662915,40.17546357066945],[116.42038065084988,40.16963756773995],[116.43280030969775,40.17518502652958],[116.43478489143189,40.18655901793313],[116.42434544085881,40.19238798919569]","[116.42236263502579,40.181012345184996]"
116.43478489143189,40.18655901793313,116.43280030969775,40.17518502652958,116.4432339094949,40.16935804557702,116.45565156464086,40.17490208892636,116.45764051698235,40.18627364061628,116.4472074446902,40.19210358874568,"[116.43478489143189,40.18655901793313],[116.43280030969775,40.17518502652958],[116.4432339094949,40.16935804557702],[116.45565156464086,40.17490208892636],[116.45764051698235,40.18627364061628],[116.4472074446902,40.19210358874568]","[116.44522026546075,40.18073038421094]"
116.44919544769033,40.20347765834259,116.4472074446902,40.19210358874568,116.45764051698235,40.18627364061628,116.47006106310579,40.19181479557857,116.47205343713405,40.203186423895524,116.46162089513174,40.20901933860483,"[116.44919544769033,40.20347765834259],[116.4472074446902,40.19210358874568],[116.45764051698235,40.18627364061628],[116.47006106310579,40.19181479557857],[116.47205343713405,40.203186423895524],[116.46162089513174,40.20901933860483]","[116.45963029364341,40.19764605745534]"
116.46361232195555,40.22039348322554,116.46162089513174,40.20901933860483,116.47205343713405,40.203186423895524,116.48447687400441,40.20872468790037,116.48647267227463,40.22009638967602,116.47604066335043,40.22593227036609,"[116.46361232195555,40.22039348322554],[116.46162089513174,40.20901933860483],[116.47205343713405,40.203186423895524],[116.48447687400441,40.20872468790037],[116.48647267227463,40.22009638967602],[116.47604066335043,40.22593227036609]","[116.47404663704597,40.21455891577111]"
116.47803551655666,40.23730648684077,116.47604066335043,40.22593227036609,116.48647267227463,40.22009638967602,116.49889899965916,40.22563176015492,116.5008982247278,40.23700353222064,116.4904667516732,40.24284237829015,"[116.47803551655666,40.23730648684077],[116.47604066335043,40.22593227036609],[116.48647267227463,40.22009638967602],[116.49889899965916,40.22563176015492],[116.5008982247278,40.23700353222064],[116.4904667516732,40.24284237829015]","[116.48846929799431,40.23146895341923]"
116.49246503382162,40.254216663448595,116.4904667516732,40.24284237829015,116.5008982247278,40.23700353222064,116.51332744239147,40.24253600660692,116.51533009681592,40.25390784579385,116.50489916242576,40.259749656639244,"[116.49246503382162,40.254216663448595],[116.4904667516732,40.24284237829015],[116.5008982247278,40.23700353222064],[116.51332744239147,40.24253600660692],[116.51533009681592,40.25390784579385],[116.50489916242576,40.259749656639244]","[116.50289827881303,40.248376164662204]"
116.48402504268397,40.2714342991391,116.48202770571315,40.260057502068065,116.49246503382162,40.254216663448595,116.50489916242576,40.259749656639244,116.50690087607727,40.27112400731106,116.49646408557003,40.27696781126493,"[116.48402504268397,40.2714342991391],[116.48202770571315,40.260057502068065],[116.49246503382162,40.254216663448595],[116.50489916242576,40.259749656639244],[116.50690087607727,40.27112400731106],[116.49646408557003,40.27696781126493]","[116.49446414495016,40.26559180805389]"
116.47557824345307,40.288656436795655,116.47358185392164,40.27727712899516,116.48402504268397,40.2714342991391,116.49646408557003,40.27696781126493,116.49846485619261,40.28834467224016,116.48802220396509,40.2941904679886,"[116.47557824345307,40.288656436795655],[116.47358185392164,40.27727712899516],[116.48402504268397,40.2714342991391],[116.49646408557003,40.27696781126493],[116.49846485619261,40.28834467224016],[116.48802220396509,40.2941904679886]","[116.48602320859753,40.28281195472659]"
116.46712462825565,40.30588307391473,116.46512918842976,40.29450125657082,116.47557824345307,40.288656436795655,116.48802220396509,40.2941904679886,116.49002202929842,40.305569838082825,116.47957350974035,40.311417624307836,"[116.46712462825565,40.30588307391473],[116.46512918842976,40.29450125657082],[116.47557824345307,40.288656436795655],[116.48802220396509,40.2941904679886],[116.49002202929842,40.305569838082825],[116.47957350974035,40.311417624307836]","[116.47757546188883,40.30003660218079]"
116.4586641892068,40.32311420798573,116.45666970135716,40.31172988228747,116.46712462825565,40.30588307391473,116.47957350974035,40.311417624307836,116.48157238751956,40.32279950233364,116.4711179950136,40.32864927771313,"[116.4586641892068,40.32311420798573],[116.45666970135716,40.31172988228747],[116.46712462825565,40.30588307391473],[116.47957350974035,40.311417624307836],[116.48157238751956,40.32279950233364],[116.4711179950136,40.32864927771313]","[116.46912089694634,40.31726574791]"
116.43574756092937,40.323424505332014,116.43375746701331,40.31203773310383,116.44421880191744,40.306191905628836,116.45666970135716,40.31172988228747,116.4586641892068,40.32311420798573,116.44820338481185,40.32896300363032,"[116.43574756092937,40.323424505332014],[116.43375746701331,40.31203773310383],[116.44421880191744,40.306191905628836],[116.45666970135716,40.31172988228747],[116.4586641892068,40.32311420798573],[116.44820338481185,40.32896300363032]","[116.44621067948468,40.317577026394886]"
116.41282250536953,40.32373038941856,116.41083680939045,40.312341171806345,116.42130455295863,40.30649632827652,116.43375746701331,40.31203773310383,116.43574756092937,40.323424505332014,116.42528034398208,40.32927231819272,"[116.41282250536953,40.32373038941856],[116.41083680939045,40.312341171806345],[116.42130455295863,40.30649632827652],[116.43375746701331,40.31203773310383],[116.43574756092937,40.323424505332014],[116.42528034398208,40.32927231819272]","[116.42329203540005,40.31788389466924]"
116.38988902522223,40.324031855290634,116.38790773118276,40.312640193443585,116.39838188406678,40.306796336908434,116.41083680939045,40.312341171806345,116.41282250536953,40.32373038941856,116.40234887521325,40.32957721644425,"[116.38988902522223,40.324031855290634],[116.38790773118276,40.312640193443585],[116.39838188406678,40.306796336908434],[116.41083680939045,40.312341171806345],[116.41282250536953,40.32373038941856],[116.40234887521325,40.32957721644425]","[116.40036496738078,40.31818634778036]"
116.3669471231953,40.32432889799266,116.36497023509739,40.31293479306326,116.3754507979422,40.307091926574394,116.38790773118276,40.312640193443585,116.38988902522223,40.324031855290634,116.37940898120706,40.32987769342819,"[116.3669471231953,40.32432889799266],[116.36497023509739,40.31293479306326],[116.3754507979422,40.307091926574394],[116.38790773118276,40.312640193443585],[116.38988902522223,40.324031855290634],[116.37940898120706,40.32987769342819]","[116.37742947812782,40.31848438077475]"
116.34399680200924,40.32462151256829,116.34202432385415,40.31322496571241,116.35251129729802,40.30738309232347,116.36497023509739,40.31293479306326,116.3669471231953,40.32432889799266,116.35646066467812,40.33017374418686,"[116.34399680200924,40.32462151256829],[116.34202432385415,40.31322496571241],[116.35251129729802,40.30738309232347],[116.36497023509739,40.31293479306326],[116.3669471231953,40.32432889799266],[116.35646066467812,40.33017374418686]","[116.35448557035507,40.31877798869816]"
116.32956338486011,40.30766982920386,116.32759434206018,40.29627335243226,116.33808182763,40.29043445244642,116.35053784499951,40.29598905590768,116.35251129729802,40.30738309232347,116.34202432385415,40.31322496571241,"[116.32956338486011,40.30766982920386],[116.32759434206018,40.29627335243226],[116.33808182763,40.29043445244642],[116.35053784499951,40.29598905590768],[116.35251129729802,40.30738309232347],[116.34202432385415,40.31322496571241]","[116.34005266589668,40.30182927872351]"
