lng0,lat0,lng1,lat1,lng2,lat2,lng3,lat3,lng4,lat4,lng5,lat5,points,center
116.19477503920771,40.39504516357033,116.08041097786378,40.19612352552578,116.21395380907062,40.03505245381026,116.46059165079771,40.07233180514334,116.57547785406936,40.270166806642436,116.4432123819025,40.431806561302324,"[116.19477503920771,40.39504516357033],[116.08041097786378,40.19612352552578],[116.21395380907062,40.03505245381026],[116.46059165079771,40.07233180514334],[116.57547785406936,40.270166806642436],[116.4432123819025,40.431806561302324]","[116.32823991394919,40.23347326127486]"
115.80994729748251,40.51954342035353,115.69613370216595,40.31953231780886,115.83199823064062,40.158113545984925,116.08041097786378,40.19612352552578,116.19477503920771,40.39504516357033,116.0601843911087,40.55704379915372,"[115.80994729748251,40.51954342035353],[115.69613370216595,40.31953231780886],[115.83199823064062,40.158113545984925],[116.08041097786378,40.19612352552578],[116.19477503920771,40.39504516357033],[116.0601843911087,40.55704379915372]","[115.94574636983529,40.35762177738398]"
115.83199823064062,40.158113545984925,115.71893464248978,39.95852634381847,115.85373410221986,39.79803766119222,116.10034884070554,39.836551308679596,116.21395380907062,40.03505245381026,116.08041097786378,40.19612352552578,"[115.83199823064062,40.158113545984925],[115.71893464248978,39.95852634381847],[115.85373410221986,39.79803766119222],[116.10034884070554,39.836551308679596],[116.21395380907062,40.03505245381026],[116.08041097786378,40.19612352552578]","[115.96673241818903,39.99711862580376]"
116.21395380907062,40.03505245381026,116.10034884070554,39.836551308679596,116.23285991492301,39.67641523340979,116.47772408425082,39.71420644301391,116.59184272284999,39.91162439609899,116.46059165079771,40.07233180514334,"[116.21395380907062,40.03505245381026],[116.10034884070554,39.836551308679596],[116.23285991492301,39.67641523340979],[116.47772408425082,39.71420644301391],[116.59184272284999,39.91162439609899],[116.46059165079771,40.07233180514334]","[116.34638738921598,39.87441223815687]"
116.57547785406936,40.270166806642436,116.46059165079771,40.07233180514334,116.59184272284999,39.91162439609899,116.83670793559425,39.94819177240362,116.95208863138757,40.14494320750045,116.82211773565376,40.306208258845636,"[116.57547785406936,40.270166806642436],[116.46059165079771,40.07233180514334],[116.59184272284999,39.91162439609899],[116.83670793559425,39.94819177240362],[116.95208863138757,40.14494320750045],[116.82211773565376,40.306208258845636]","[116.70663889931512,40.108960701528346]"
116.55887648034759,40.630045169880326,116.4432123819025,40.431806561302324,116.57547785406936,40.270166806642436,116.82211773565376,40.306208258845636,116.93828439278708,40.50335995363723,116.80731690245698,40.66555453032305,"[116.55887648034759,40.630045169880326],[116.4432123819025,40.431806561302324],[116.57547785406936,40.270166806642436],[116.82211773565376,40.306208258845636],[116.93828439278708,40.50335995363723],[116.80731690245698,40.66555453032305]","[116.69105119323666,40.467910100344135]"
116.1753176683394,40.75637235790977,116.0601843911087,40.55704379915372,116.19477503920771,40.39504516357033,116.4432123819025,40.431806561302324,116.55887648034759,40.630045169880326,116.4255809077063,40.79260979409264,"[116.1753176683394,40.75637235790977],[116.0601843911087,40.55704379915372],[116.19477503920771,40.39504516357033],[116.4432123819025,40.431806561302324],[116.55887648034759,40.630045169880326],[116.4255809077063,40.79260979409264]","[116.30982990193854,40.59387632827659]"
115.47056776599868,39.91927167658837,115.35880474599129,39.71903665297259,115.49484000820989,39.559143904093524,115.74141081356335,39.59888781262628,115.85373410221986,39.79803766119222,115.71893464248978,39.95852634381847,"[115.47056776599868,39.91927167658837],[115.35880474599129,39.71903665297259],[115.49484000820989,39.559143904093524],[115.74141081356335,39.59888781262628],[115.85373410221986,39.79803766119222],[115.71893464248978,39.95852634381847]","[115.60655031699432,39.75886739423628]"
115.85373410221986,39.79803766119222,115.74141081356335,39.59888781262628,115.87516161055304,39.43933660745759,116.12000411317031,39.478347903080056,116.23285991492301,39.67641523340979,116.10034884070554,39.836551308679596,"[115.85373410221986,39.79803766119222],[115.74141081356335,39.59888781262628],[115.87516161055304,39.43933660745759],[116.12000411317031,39.478347903080056],[116.23285991492301,39.67641523340979],[116.10034884070554,39.836551308679596]","[115.98741982298316,39.63797698043894]"
116.23285991492301,39.67641523340979,116.12000411317031,39.478347903080056,116.25149912637664,39.319153920160105,116.49461490083797,39.35745081035544,116.60797610224276,39.554438522989486,116.47772408425082,39.71420644301391,"[116.23285991492301,39.67641523340979],[116.12000411317031,39.478347903080056],[116.25149912637664,39.319153920160105],[116.49461490083797,39.35745081035544],[116.60797610224276,39.554438522989486],[116.47772408425082,39.71420644301391]","[116.36427790028947,39.51671392781268]"
116.59184272284999,39.91162439609899,116.47772408425082,39.71420644301391,116.60797610224276,39.554438522989486,116.85109196499619,39.59152557299136,116.96569721996919,39.78786343654982,116.83670793559425,39.94819177240362,"[116.59184272284999,39.91162439609899],[116.47772408425082,39.71420644301391],[116.60797610224276,39.554438522989486],[116.85109196499619,39.59152557299136],[116.96569721996919,39.78786343654982],[116.83670793559425,39.94819177240362]","[116.7220054428168,39.751354524745636]"
116.93828439278708,40.50335995363723,116.82211773565376,40.306208258845636,116.95208863138757,40.14494320750045,117.1969340450836,40.18028342880467,117.31357568729402,40.376351481915464,117.18490502489543,40.538160335658134,"[116.93828439278708,40.50335995363723],[116.82211773565376,40.306208258845636],[116.95208863138757,40.14494320750045],[117.1969340450836,40.18028342880467],[117.31357568729402,40.376351481915464],[117.18490502489543,40.538160335658134]","[117.06815261891067,40.34160175728228]"
116.54203344026561,40.99123832255841,116.4255809077063,40.79260979409264,116.55887648034759,40.630045169880326,116.80731690245698,40.66555453032305,116.92428025597947,40.86309292800717,116.79230084360857,41.02620951128625,"[116.54203344026561,40.99123832255841],[116.4255809077063,40.79260979409264],[116.55887648034759,40.630045169880326],[116.80731690245698,40.66555453032305],[116.92428025597947,40.86309292800717],[116.79230084360857,41.02620951128625]","[116.67523751771631,40.82818188973079]"
